Age,Gender,Academic_Level,Primary_Platform,Daily_Usage_Hours,Weekend_Extra_Hours,Device_Type,Sleep_Duration_Hours,Sleep_Quality_Score,Late_Night_Usage,Social_Comparison_Frequency,Perceived_Stress_Score,Mental_Health_Index,Academic_Performance_GPA,Overall_Impact,Daily_Usage_Hours_BoxCox,Sleep_Duration_Hours_BoxCox,Sleep_Quality_Score_BoxCox,Mental_Health_Index_BoxCox,Academic_Performance_GPA_BoxCox,Perceived_Stress_Score_Log1p,Weekend_Extra_Hours_Log1p
16,0,0,0,5.3,1.9,1,7.5,2,1,3,11.0,89,3.47,2,1.7451507197105387,15.05166041856306,0.8778301681657564,70135.94297111471,13.331834670752924,2.4849066497880004,1.0647107369924282
19,0,2,0,2.9,2.2,1,6.8,4,0,3,15.0,86,3.92,2,1.095930983777979,12.778487214922173,2.261698926363226,63917.09875329975,19.31885273989304,2.772588722239781,1.1631508098056809
21,0,2,6,2.1,0.2,1,8.3,4,1,0,12.0,94,3.49,2,0.7570090469002981,17.809462547767687,2.261698926363226,81323.92171042044,13.567870467191462,2.5649493574615367,0.18232155679395465
19,0,2,0,11.3,1.9,1,4.1,1,1,3,26.0,56,2.21,0,2.5908119746730964,5.343953906546689,0.0,20004.147513716616,3.228314131453175,3.295836866004329,1.0647107369924282
17,1,0,0,6.1,1.3,1,6.7,2,1,2,10.0,83,3.5,2,1.8995739499976299,12.464723049102489,0.8778301681657564,58057.92927986961,13.686897116192466,2.3978952727983707,0.832909122935104
21,0,2,4,7.9,2.9,1,6.8,2,0,2,15.0,69,3.49,2,2.186687359322709,12.778487214922173,0.8778301681657564,35205.91224901557,13.567870467191462,2.772588722239781,1.3609765531356006
18,0,2,4,3.2,2.8,1,7.9,3,0,2,17.0,87,3.77,2,1.2004777883442346,16.409652657927705,1.6102145113046793,65949.64476800284,17.161958728612845,2.8903717578961645,1.33500106673234
20,0,2,0,3.2,2.0,1,6.6,4,0,1,15.0,86,3.58,2,1.2004777883442346,12.15375076672696,2.261698926363226,63917.09875329975,14.663569620587477,2.772588722239781,1.0986122886681098
17,1,0,4,1.9,0.7,1,7.1,4,1,2,0.0,96,4.0,2,0.6531132144998397,13.736367236790857,2.261698926363226,86094.79021322812,20.53818254914221,0.0,0.5306282510621704
19,1,2,3,8.0,0.5,1,5.3,1,1,2,17.0,67,3.46,2,2.2007570648755084,8.3733992567368,0.0,32510.60102499727,13.21482174546893,2.8903717578961645,0.4054651081081644
18,1,2,0,4.8,1.7,0,6.5,2,0,1,13.0,81,3.63,2,1.6370062359244075,11.845587262709715,0.8778301681657564,54347.230996866165,15.296357628263685,2.6390573296152584,0.9932517730102833
23,1,1,5,2.6,1.8,1,8.5,4,0,3,6.0,92,4.0,2,0.9806061985963926,18.524790399056656,2.261698926363226,76723.29848149381,20.53818254914221,1.9459101490553132,1.0296194171811581
19,0,2,0,7.5,2.9,1,7.7,4,0,4,17.0,70,3.48,2,2.1286702202484076,15.725375748712496,2.261698926363226,36604.68597434723,13.449516948333956,2.8903717578961645,1.3609765531356006
15,1,0,3,3.7,2.4,1,8.3,4,0,4,6.0,89,4.0,2,1.3556845124032513,17.809462547767687,2.261698926363226,70135.94297111471,20.53818254914221,1.9459101490553132,1.2237754316221157
18,0,2,2,10.6,0.7,1,5.7,1,0,2,21.0,54,2.87,1,2.5180373974719235,9.483548899985696,0.0,18128.066722063846,7.4277632011547565,3.091042453358316,0.5306282510621704
22,0,1,4,2.5,2.3,1,7.2,3,0,1,8.0,90,4.0,2,0.9393512133898587,14.061136801601103,1.6102145113046793,72290.34860143652,20.53818254914221,2.1972245773362196,1.1939224684724346
17,0,0,0,3.0,1.8,1,8.8,4,0,2,8.0,84,3.83,2,1.1318728617817535,19.61678552928072,2.261698926363226,59971.57105866405,18.00475869836222,2.1972245773362196,1.0296194171811581
19,1,2,0,4.2,0.2,1,6.9,2,0,3,19.0,80,4.0,2,1.492187365993103,13.095026718981076,0.8778301681657564,52549.50742605369,20.53818254914221,2.995732273553991,0.18232155679395465
21,1,2,6,5.2,2.5,1,6.6,2,1,2,8.0,79,3.4,2,1.7243171824127188,12.15375076672696,0.8778301681657564,50789.75419132553,12.526694794914107,2.1972245773362196,1.252762968495368
19,0,2,6,1.7,0.6,1,6.8,3,0,2,10.0,86,3.42,2,0.5383079872264196,12.778487214922173,1.6102145113046793,63917.09875329975,12.753425783763895,2.3978952727983707,0.4700036292457356
16,1,0,0,12.6,0.5,1,3.3,1,0,1,31.0,45,2.67,0,2.7153151393422355,3.5935539872760787,0.0,11064.678764162616,5.924579237757003,3.4657359027997265,0.4054651081081644
22,1,1,5,6.4,2.0,1,7.2,3,1,3,17.0,90,2.98,2,1.9525792661508234,14.061136801601103,1.6102145113046793,72290.34860143652,8.348306654858234,2.8903717578961645,1.0986122886681098
21,1,2,0,3.8,1.1,1,6.7,2,0,3,8.0,96,3.23,2,1.384326776898207,12.464723049102489,0.8778301681657564,86094.79021322812,10.703919338092492,2.1972245773362196,0.7419373447293773
21,0,2,6,10.9,0.0,1,4.0,1,0,3,22.0,64,2.67,1,2.5497670831418175,5.112878346441948,0.0,28717.928887801263,5.924579237757003,3.1354942159291497,0.0
20,0,2,0,3.4,1.6,1,7.3,4,0,1,5.0,98,3.98,2,1.2651404807900501,14.388618785157242,2.261698926363226,91038.45997193112,20.228771847318367,1.791759469228055,0.9555114450274363
17,1,0,0,5.8,3.1,2,5.5,2,1,2,13.0,74,3.46,2,1.8440428632175376,8.92242992355568,0.8778301681657564,42548.719285856496,13.21482174546893,2.6390573296152584,1.410986973710262
19,0,2,4,3.7,1.0,1,6.4,3,1,3,14.0,74,3.5,2,1.3556845124032513,11.540249794535706,1.6102145113046793,42548.719285856496,13.686897116192466,2.70805020110221,0.6931471805599453
19,0,2,0,5.7,1.6,0,5.9,1,1,4,10.0,83,3.19,2,1.8249272994757757,10.056584152579083,0.0,58057.92927986961,10.301582463218029,2.3978952727983707,0.9555114450274363
18,0,2,0,11.5,1.5,0,3.6,1,0,3,21.0,47,3.08,1,2.610821648190186,4.2232712500382465,0.0,12447.386303522204,9.245645848802152,3.091042453358316,0.9162907318741551
20,0,2,4,8.0,1.5,1,4.8,1,1,1,28.0,75,3.21,1,2.2007570648755084,7.054921429048166,0.0,44123.69453376821,10.501510504182985,3.367295829986474,0.9162907318741551
18,0,2,1,5.3,1.5,1,6.7,3,1,2,19.0,81,3.26,2,1.7451507197105387,12.464723049102489,1.6102145113046793,54347.230996866165,11.012217184536736,2.995732273553991,0.9162907318741551
18,1,2,4,3.2,0.8,1,7.9,3,0,4,7.0,89,3.98,2,1.2004777883442346,16.409652657927705,1.6102145113046793,70135.94297111471,20.228771847318367,2.0794415416798357,0.5877866649021191
17,0,0,0,4.2,2.0,1,6.5,2,1,4,13.0,76,3.69,2,1.492187365993103,11.845587262709715,0.8778301681657564,45734.94462371378,16.07880955652339,2.6390573296152584,1.0986122886681098
19,1,2,6,5.0,0.9,1,5.6,3,1,3,16.0,80,3.29,2,1.681487870546516,9.201489326998276,1.6102145113046793,52549.50742605369,11.326181944781949,2.833213344056216,0.6418538861723948
18,0,2,4,6.2,2.7,1,6.5,2,1,2,10.0,78,3.08,2,1.9175112322134875,11.845587262709715,0.8778301681657564,49067.63473037756,9.245645848802152,2.3978952727983707,1.308332819650179
18,0,2,0,6.3,1.2,1,7.0,4,1,1,10.0,81,3.46,2,1.9351768949585346,13.414325353558693,2.261698926363226,54347.230996866165,13.21482174546893,2.3978952727983707,0.7884573603642702
22,0,1,0,8.3,2.1,1,5.5,2,1,2,24.0,59,2.4,1,2.2419894696219833,8.92242992355568,0.8778301681657564,23040.434161822523,4.221031696142082,3.2188758248682006,1.1314021114911006
23,1,1,6,4.0,0.8,0,8.3,2,0,4,6.0,95,3.61,2,1.4395330280586147,17.809462547767687,0.8778301681657564,83687.91518516612,15.041156949142636,1.9459101490553132,0.5877866649021191
17,1,0,0,9.8,2.8,1,4.7,1,1,2,24.0,57,2.76,1,2.4290784648391797,6.800697609529523,0.0,20986.249109062494,6.574470679514594,3.2188758248682006,1.33500106673234
19,0,2,6,2.9,1.4,1,9.4,4,0,1,4.0,97,3.84,2,1.095930983777979,21.8680484661252,2.261698926363226,88544.86579764642,18.147794866724794,1.6094379124341003,0.8754687373538999
16,1,0,4,4.7,1.3,1,7.0,3,0,2,8.0,85,3.19,2,1.6141037337096489,13.414325353558693,1.6102145113046793,61924.51734422166,10.301582463218029,2.1972245773362196,0.832909122935104
21,0,2,4,3.2,2.3,1,5.6,1,1,1,18.0,81,3.6,2,1.2004777883442346,9.201489326998276,0.0,54347.230996866165,14.914601235151155,2.9444389791664403,1.1939224684724346
19,0,2,6,8.0,2.0,1,6.6,2,1,2,20.0,73,3.2,2,2.2007570648755084,12.15375076672696,0.8778301681657564,41009.67586813584,10.401237330639699,3.044522437723423,1.0986122886681098
20,0,2,1,2.6,1.6,1,7.6,4,1,1,5.0,89,3.73,2,0.9806061985963926,15.387190975810833,2.261698926363226,70135.94297111471,16.614636703065745,1.791759469228055,0.9555114450274363
19,0,2,0,2.3,2.1,1,9.5,4,0,4,8.0,88,3.74,2,0.8519347810161471,22.251851415527764,2.261698926363226,68022.48375280312,16.750384849080206,2.1972245773362196,1.1314021114911006
19,0,2,6,6.1,0.8,1,7.3,3,1,2,10.0,68,3.41,2,1.8995739499976299,14.388618785157242,1.6102145113046793,33841.334443280015,12.639731281317893,2.3978952727983707,0.5877866649021191
20,1,2,4,4.7,0.3,1,8.2,3,0,2,2.0,90,3.82,2,1.6141037337096489,17.455635531354325,1.6102145113046793,72290.34860143652,17.862459817003035,1.0986122886681098,0.262364264467491
17,1,0,4,3.1,2.5,1,7.5,2,0,3,10.0,92,3.79,2,1.1666987907776478,15.05166041856306,0.8778301681657564,76723.29848149381,17.43996804213093,2.3978952727983707,1.252762968495368
16,1,0,0,3.9,1.4,1,6.4,2,0,3,17.0,82,3.41,2,1.4122647058505842,11.540249794535706,0.8778301681657564,56183.26023893996,12.639731281317893,2.8903717578961645,0.8754687373538999
19,0,2,0,3.9,1.5,1,7.2,3,1,2,6.0,86,3.84,2,1.4122647058505842,14.061136801601103,1.6102145113046793,63917.09875329975,18.147794866724794,1.9459101490553132,0.9162907318741551
19,1,2,0,3.1,2.0,1,7.5,3,1,3,15.0,91,3.72,2,1.1666987907776478,15.05166041856306,1.6102145113046793,74486.02575307926,16.479606987119947,2.772588722239781,1.0986122886681098
19,1,2,4,1.7,2.1,1,8.9,5,0,3,6.0,98,3.95,2,0.5383079872264196,19.985804516313625,2.858956583624191,91038.45997193112,19.770392735367714,1.9459101490553132,1.1314021114911006
16,1,0,0,9.5,2.1,0,4.8,1,1,3,29.0,59,2.48,0,2.3939369739111944,7.054921429048166,0.0,23040.434161822523,4.688645799522572,3.4011973816621555,1.1314021114911006
18,0,2,5,3.8,1.4,1,6.7,2,0,2,5.0,84,3.41,2,1.384326776898207,12.464723049102489,0.8778301681657564,59971.57105866405,12.639731281317893,1.791759469228055,0.8754687373538999
19,0,2,6,7.8,1.8,1,5.4,1,1,3,18.0,64,3.32,2,2.172448159416712,8.646392457066119,0.0,28717.928887801263,11.645864683908064,2.9444389791664403,1.0296194171811581
17,0,0,0,14.0,2.2,1,3.9,1,1,3,32.0,45,2.58,0,2.8364774847199032,4.885236590833674,0.0,11064.678764162616,5.3166324870540365,3.4965075614664802,1.1631508098056809
21,0,2,0,4.0,2.1,1,7.4,4,0,3,9.0,94,3.64,2,1.4395330280586147,14.718798218821261,2.261698926363226,81323.92171042044,15.425006368156271,2.302585092994046,1.1314021114911006
21,0,2,0,10.5,2.2,1,4.8,1,1,2,28.0,48,2.17,0,2.507271830707375,7.054921429048166,0.0,13177.630667357054,3.0395532268462016,3.367295829986474,1.1631508098056809
18,1,2,4,5.3,0.7,1,6.0,3,1,1,19.0,79,3.44,2,1.7451507197105387,10.347518899102251,1.6102145113046793,50789.75419132553,12.982796395310663,2.995732273553991,0.5306282510621704
18,1,2,4,4.2,0.8,1,6.4,3,1,1,12.0,69,3.53,2,1.492187365993103,11.540249794535706,1.6102145113046793,35205.91224901557,14.048034731048165,2.5649493574615367,0.5877866649021191
22,0,1,0,1.3,3.1,1,7.6,5,0,2,0.0,98,4.0,2,0.26423266144669216,15.387190975810833,2.858956583624191,91038.45997193112,20.53818254914221,0.0,1.410986973710262
17,1,0,1,5.4,1.8,1,6.4,2,1,4,15.0,85,3.33,2,1.7656156766986153,11.540249794535706,0.8778301681657564,61924.51734422166,11.7537050835968,2.772588722239781,1.0296194171811581
19,1,2,5,4.6,3.6,1,7.2,2,1,3,2.0,87,3.68,2,1.5907355499331142,14.061136801601103,0.8778301681657564,65949.64476800284,15.946634697155112,1.0986122886681098,1.5260563034950492
19,0,0,4,3.0,2.6,1,8.1,3,0,4,4.0,97,3.61,2,1.1318728617817535,17.104383037428352,1.6102145113046793,88544.86579764642,15.041156949142636,1.6094379124341003,1.2809338454620642
20,0,2,0,4.6,1.3,1,7.5,3,1,2,14.0,83,3.74,2,1.5907355499331142,15.05166041856306,1.6102145113046793,58057.92927986961,16.750384849080206,2.70805020110221,0.832909122935104
19,0,0,4,1.7,2.7,1,8.0,4,0,3,3.0,93,3.8,2,0.5383079872264196,16.755717770784734,2.261698926363226,79002.48980321265,17.58006637427118,1.3862943611198906,1.308332819650179
15,0,0,3,8.9,1.4,2,5.7,1,1,2,24.0,61,3.32,1,2.320387654485076,9.483548899985696,0.0,25217.052320963478,11.645864683908064,3.2188758248682006,0.8754687373538999
18,1,2,4,5.3,2.3,1,7.3,3,1,0,14.0,85,3.45,2,1.7451507197105387,14.388618785157242,1.6102145113046793,61924.51734422166,13.098476283389891,2.70805020110221,1.1939224684724346
24,0,1,5,2.5,1.2,1,7.1,3,1,0,16.0,89,3.32,2,0.9393512133898587,13.736367236790857,1.6102145113046793,70135.94297111471,11.645864683908064,2.833213344056216,0.7884573603642702
17,0,0,0,6.7,1.5,0,4.4,1,0,2,23.0,58,3.26,1,2.003284337102433,6.057450511969028,0.0,21998.22133107918,11.012217184536736,3.1780538303479458,0.9162907318741551
17,1,0,0,4.4,2.0,1,6.4,1,0,4,12.0,80,3.47,2,1.5425211917840917,11.540249794535706,0.0,52549.50742605369,13.331834670752924,2.5649493574615367,1.0986122886681098
18,0,0,0,9.8,1.2,1,5.1,3,1,3,25.0,49,2.95,1,2.4290784648391797,7.836637933925062,1.6102145113046793,13934.324543079843,8.090435723777606,3.258096538021482,0.7884573603642702
17,1,0,3,5.5,2.6,0,7.1,3,1,3,13.0,78,3.68,2,1.7857252215541248,13.736367236790857,1.6102145113046793,49067.63473037756,15.946634697155112,2.6390573296152584,1.2809338454620642
19,0,2,0,3.4,2.6,1,7.2,3,1,2,11.0,85,3.01,2,1.2651404807900501,14.061136801601103,1.6102145113046793,61924.51734422166,8.611367410342837,2.4849066497880004,1.2809338454620642
18,1,2,0,5.9,0.8,0,6.8,3,1,4,7.0,82,2.89,2,1.8628491617376208,12.778487214922173,1.6102145113046793,56183.26023893996,7.590058642795928,2.0794415416798357,0.5877866649021191
18,0,2,3,3.6,2.0,1,6.9,3,1,2,6.0,85,3.95,2,1.3263003819268158,13.095026718981076,1.6102145113046793,61924.51734422166,19.770392735367714,1.9459101490553132,1.0986122886681098
17,0,0,4,4.9,1.4,1,6.8,3,0,3,12.0,88,3.16,2,1.659461753676766,12.778487214922173,1.6102145113046793,68022.48375280312,10.006308774393966,2.5649493574615367,0.8754687373538999
16,0,0,0,7.3,1.0,1,6.2,2,1,1,18.0,60,2.89,1,2.09855491776158,10.938123890491681,0.8778301681657564,24113.25572387178,7.590058642795928,2.9444389791664403,0.6931471805599453
16,0,0,4,9.8,1.8,1,4.4,1,1,1,25.0,54,2.47,1,2.4290784648391797,6.057450511969028,0.0,18128.066722063846,4.628527984535003,3.258096538021482,1.0296194171811581
17,1,0,0,5.2,0.9,1,8.4,4,1,4,6.0,92,3.5,2,1.7243171824127188,18.16585159714471,2.261698926363226,76723.29848149381,13.686897116192466,1.9459101490553132,0.6418538861723948
19,1,2,6,4.9,1.2,1,6.1,2,0,2,12.0,86,3.85,2,1.659461753676766,10.641371908015127,0.8778301681657564,63917.09875329975,18.291570207219255,2.5649493574615367,0.7884573603642702
16,1,0,0,7.9,1.9,1,6.4,3,1,3,26.0,58,2.85,1,2.186687359322709,11.540249794535706,1.6102145113046793,21998.22133107918,7.267690936157112,3.295836866004329,1.0647107369924282
18,0,2,0,11.8,1.8,1,3.8,1,0,3,20.0,56,2.75,1,2.6402273159631737,4.661063699804611,0.0,20004.147513716616,6.5001461320525165,3.044522437723423,1.0296194171811581
15,0,0,4,3.8,1.0,1,8.9,4,1,2,1.0,98,3.67,2,1.384326776898207,19.985804516313625,2.261698926363226,91038.45997193112,15.81516883547986,0.6931471805599453,0.6931471805599453
21,1,2,0,2.4,1.7,1,7.5,3,1,1,10.0,98,3.56,2,0.8965046417701628,15.05166041856306,1.6102145113046793,91038.45997193112,14.415298505689877,2.3978952727983707,0.9932517730102833
19,1,2,3,4.3,2.4,1,7.6,4,0,4,7.0,89,3.81,2,1.5176311317383155,15.387190975810833,2.261698926363226,70135.94297111471,17.720896337416892,2.0794415416798357,1.2237754316221157
20,0,2,3,5.3,1.0,1,6.0,2,1,2,15.0,71,3.25,2,1.7451507197105387,10.347518899102251,0.8778301681657564,38038.0056657807,10.90882410064474,2.772588722239781,0.6931471805599453
19,0,2,4,6.4,2.1,1,5.8,2,1,3,8.0,73,3.49,2,1.9525792661508234,9.76858741311186,0.8778301681657564,41009.67586813584,13.567870467191462,2.1972245773362196,1.1314021114911006
18,0,2,6,6.9,1.2,1,6.6,2,1,2,18.0,81,3.64,2,2.0359078246346916,12.15375076672696,0.8778301681657564,54347.230996866165,15.425006368156271,2.9444389791664403,0.7884573603642702
18,0,2,0,4.1,1.6,1,8.7,4,1,2,6.0,90,3.97,2,1.466163943905982,19.250269148910856,2.261698926363226,72290.34860143652,20.075215768293244,1.9459101490553132,0.9555114450274363
18,1,2,4,4.7,1.5,0,6.2,1,0,2,14.0,71,3.64,2,1.6141037337096489,10.938123890491681,0.0,38038.0056657807,15.425006368156271,2.70805020110221,0.9162907318741551
19,1,2,0,5.1,1.6,1,7.3,2,0,3,8.0,85,3.61,2,1.7031011436641108,14.388618785157242,0.8778301681657564,61924.51734422166,15.041156949142636,2.1972245773362196,0.9555114450274363
18,1,2,6,4.5,2.7,1,8.1,2,1,2,11.0,85,3.7,2,1.5668817774441797,17.104383037428352,0.8778301681657564,61924.51734422166,16.211695300270975,2.4849066497880004,1.308332819650179
18,1,2,0,5.2,1.7,0,7.1,2,1,2,14.0,81,3.19,2,1.7243171824127188,13.736367236790857,0.8778301681657564,54347.230996866165,10.301582463218029,2.70805020110221,0.9932517730102833
21,1,2,0,2.4,3.1,1,7.8,3,1,3,3.0,89,3.85,2,0.8965046417701628,16.066200853784746,1.6102145113046793,70135.94297111471,18.291570207219255,1.3862943611198906,1.410986973710262
18,1,2,1,2.5,1.4,1,7.3,3,1,2,3.0,86,3.97,2,0.9393512133898587,14.388618785157242,1.6102145113046793,63917.09875329975,20.075215768293244,1.3862943611198906,0.8754687373538999
19,1,2,3,10.8,1.4,1,5.2,1,0,1,29.0,55,3.1,1,2.539283315287256,8.103473238889842,0.0,19051.54466123719,9.43220016705984,3.4011973816621555,0.8754687373538999
18,0,0,6,4.3,1.6,1,7.0,4,1,2,6.0,85,3.42,2,1.5176311317383155,13.414325353558693,2.261698926363226,61924.51734422166,12.753425783763895,1.9459101490553132,0.9555114450274363
19,1,2,6,8.5,1.4,1,5.5,1,1,2,17.0,68,3.19,2,2.268701594475235,8.92242992355568,0.0,33841.334443280015,10.301582463218029,2.8903717578961645,0.8754687373538999
18,1,2,4,5.9,2.7,1,4.1,1,1,2,18.0,73,3.23,2,1.8628491617376208,5.343953906546689,0.0,41009.67586813584,10.703919338092492,2.9444389791664403,1.308332819650179
19,1,2,0,3.1,0.3,1,5.6,2,1,2,12.0,74,2.99,2,1.1666987907776478,9.201489326998276,0.8778301681657564,42548.719285856496,8.435414399576228,2.5649493574615367,0.262364264467491
18,0,0,4,5.4,1.8,0,5.8,2,1,1,19.0,75,4.0,2,1.7656156766986153,9.76858741311186,0.8778301681657564,44123.69453376821,20.53818254914221,2.995732273553991,1.0296194171811581
15,1,0,2,6.2,1.0,1,5.8,3,1,2,21.0,71,2.84,1,1.9175112322134875,9.76858741311186,1.6102145113046793,38038.0056657807,7.188483753456278,3.091042453358316,0.6931471805599453
21,0,2,0,3.0,1.9,1,7.0,3,1,1,7.0,72,3.57,2,1.1318728617817535,13.414325353558693,1.6102145113046793,39506.21991155572,14.5390899446019,2.0794415416798357,1.0647107369924282
19,1,2,6,2.3,2.6,1,9.0,3,0,1,7.0,98,4.0,2,0.8519347810161471,20.357314790663057,1.6102145113046793,91038.45997193112,20.53818254914221,2.0794415416798357,1.2809338454620642
20,2,2,0,3.9,1.6,1,7.8,2,1,2,11.0,98,3.49,2,1.4122647058505842,16.066200853784746,0.8778301681657564,91038.45997193112,13.567870467191462,2.4849066497880004,0.9555114450274363
19,2,2,0,5.6,1.2,1,6.0,3,1,3,22.0,67,3.29,1,1.8054918230589363,10.347518899102251,1.6102145113046793,32510.60102499727,11.326181944781949,3.1354942159291497,0.7884573603642702
19,0,2,6,6.4,1.8,0,5.1,2,0,3,22.0,66,3.23,1,1.9525792661508234,7.836637933925062,0.8778301681657564,31213.358948090136,10.703919338092492,3.1354942159291497,1.0296194171811581
16,1,0,0,3.6,1.2,1,8.0,3,0,4,12.0,98,3.81,2,1.3263003819268158,16.755717770784734,1.6102145113046793,91038.45997193112,17.720896337416892,2.5649493574615367,0.7884573603642702
18,0,2,0,5.4,1.7,1,7.0,4,1,3,6.0,82,3.43,2,1.7656156766986153,13.414325353558693,2.261698926363226,56183.26023893996,12.867780191912736,1.9459101490553132,0.9932517730102833
20,0,2,4,6.4,1.5,1,5.6,1,1,3,19.0,72,3.28,2,1.9525792661508234,9.201489326998276,0.0,39506.21991155572,11.220894215246592,2.995732273553991,0.9162907318741551
17,1,0,0,2.5,0.9,1,7.2,3,0,0,10.0,85,4.0,2,0.9393512133898587,14.061136801601103,1.6102145113046793,61924.51734422166,20.53818254914221,2.3978952727983707,0.6418538861723948
22,1,2,3,3.2,2.4,1,8.2,3,0,3,10.0,90,3.95,2,1.2004777883442346,17.455635531354325,1.6102145113046793,72290.34860143652,19.770392735367714,2.3978952727983707,1.2237754316221157
20,3,2,0,5.8,1.1,1,7.2,3,1,2,15.0,77,3.43,2,1.8440428632175376,14.061136801601103,1.6102145113046793,47382.81123366814,12.867780191912736,2.772588722239781,0.7419373447293773
17,1,0,0,11.0,2.6,1,3.7,1,1,3,20.0,47,2.3,1,2.560160258129247,4.4403960165533265,0.0,12447.386303522204,3.6783847187259155,3.044522437723423,1.2809338454620642
22,0,1,0,4.6,1.6,1,6.1,2,0,4,14.0,84,3.45,2,1.5907355499331142,10.641371908015127,0.8778301681657564,59971.57105866405,13.098476283389891,2.70805020110221,0.9555114450274363
17,1,0,6,4.4,2.3,1,8.2,3,1,2,9.0,93,3.82,2,1.5425211917840917,17.455635531354325,1.6102145113046793,79002.48980321265,17.862459817003035,2.302585092994046,1.1939224684724346
18,0,2,6,5.9,0.8,1,6.1,3,1,2,10.0,77,3.48,2,1.8628491617376208,10.641371908015127,1.6102145113046793,47382.81123366814,13.449516948333956,2.3978952727983707,0.5877866649021191
18,1,2,5,2.8,1.8,1,8.6,5,0,2,13.0,87,3.5,2,1.0587970088869507,18.886266876241464,2.858956583624191,65949.64476800284,13.686897116192466,2.6390573296152584,1.0296194171811581
19,1,2,6,5.5,1.8,1,7.4,2,1,2,10.0,74,3.7,2,1.7857252215541248,14.718798218821261,0.8778301681657564,42548.719285856496,16.211695300270975,2.3978952727983707,1.0296194171811581
20,1,2,2,1.7,1.9,1,5.7,3,0,3,10.0,85,3.97,2,0.5383079872264196,9.483548899985696,1.6102145113046793,61924.51734422166,20.075215768293244,2.3978952727983707,1.0647107369924282
17,1,0,3,5.5,1.1,1,6.0,2,1,3,19.0,73,3.41,2,1.7857252215541248,10.347518899102251,0.8778301681657564,41009.67586813584,12.639731281317893,2.995732273553991,0.7419373447293773
18,0,2,2,4.9,2.4,1,6.0,2,1,3,2.0,87,4.0,2,1.659461753676766,10.347518899102251,0.8778301681657564,65949.64476800284,20.53818254914221,1.0986122886681098,1.2237754316221157
19,1,2,4,5.7,1.2,0,6.1,2,0,3,11.0,88,3.19,2,1.8249272994757757,10.641371908015127,0.8778301681657564,68022.48375280312,10.301582463218029,2.4849066497880004,0.7884573603642702
19,1,2,4,3.2,2.0,1,7.2,4,0,0,9.0,80,3.83,2,1.2004777883442346,14.061136801601103,2.261698926363226,52549.50742605369,18.00475869836222,2.302585092994046,1.0986122886681098
17,1,0,0,7.2,1.6,1,5.5,1,0,1,3.0,73,3.73,2,2.0832033609937755,8.92242992355568,0.0,41009.67586813584,16.614636703065745,1.3862943611198906,0.9555114450274363
15,1,0,0,3.5,1.6,1,8.0,4,1,4,7.0,98,4.0,2,1.2961337421106984,16.755717770784734,2.261698926363226,91038.45997193112,20.53818254914221,2.0794415416798357,0.9555114450274363
19,1,0,0,4.7,2.5,1,5.7,1,1,2,12.0,76,3.4,2,1.6141037337096489,9.483548899985696,0.0,45734.94462371378,12.526694794914107,2.5649493574615367,1.252762968495368
16,1,0,0,2.7,1.2,1,8.5,3,0,2,10.0,83,3.92,2,1.0203866362587886,18.524790399056656,1.6102145113046793,58057.92927986961,19.31885273989304,2.3978952727983707,0.7884573603642702
18,1,2,2,5.7,2.0,1,7.0,3,1,3,21.0,68,3.54,2,1.8249272994757757,13.414325353558693,1.6102145113046793,33841.334443280015,14.169772787057607,3.091042453358316,1.0986122886681098
18,1,0,6,9.0,1.0,0,4.7,1,1,1,20.0,60,3.16,1,2.332965554974335,6.800697609529523,0.0,24113.25572387178,10.006308774393966,3.044522437723423,0.6931471805599453
20,0,2,0,2.8,1.7,1,8.6,4,1,2,9.0,89,3.14,2,1.0587970088869507,18.886266876241464,2.261698926363226,70135.94297111471,9.81251648426725,2.302585092994046,0.9932517730102833
17,1,0,0,7.8,1.6,1,6.5,1,1,3,13.0,83,3.52,2,2.172448159416712,11.845587262709715,0.0,58057.92927986961,13.926977359533225,2.6390573296152584,0.9555114450274363
20,0,2,4,11.3,3.3,1,4.3,1,1,3,30.0,53,2.44,0,2.5908119746730964,5.81627216727231,0.0,17233.337875033176,4.4510458507263575,3.4339872044851463,1.4586150226995167
20,0,2,6,4.3,1.4,1,7.6,3,0,0,3.0,95,3.56,2,1.5176311317383155,15.387190975810833,1.6102145113046793,83687.91518516612,14.415298505689877,1.3862943611198906,0.8754687373538999
20,1,2,2,7.0,1.8,1,7.0,3,0,3,19.0,72,3.07,2,2.0518855355680303,13.414325353558693,1.6102145113046793,39506.21991155572,9.153263022572325,2.995732273553991,1.0296194171811581
18,0,2,4,1.9,2.7,1,6.6,2,1,3,2.0,98,4.0,2,0.6531132144998397,12.15375076672696,0.8778301681657564,91038.45997193112,20.53818254914221,1.0986122886681098,1.308332819650179
21,3,2,1,3.3,1.6,1,6.3,2,1,4,16.0,95,3.68,2,1.2332726085820729,11.237755995802775,0.8778301681657564,83687.91518516612,15.946634697155112,2.833213344056216,0.9555114450274363
20,0,2,6,4.7,2.4,1,6.7,1,0,4,20.0,75,3.32,2,1.6141037337096489,12.464723049102489,0.0,44123.69453376821,11.645864683908064,3.044522437723423,1.2237754316221157
20,1,2,5,7.2,2.1,1,7.6,2,1,4,4.0,86,3.14,2,2.0832033609937755,15.387190975810833,0.8778301681657564,63917.09875329975,9.81251648426725,1.6094379124341003,1.1314021114911006
